createdDate,lastModifiedDate,createdBy,dtxsid,selected,casrn,compoundId,genericSubstanceId,preferredName,activeAssays,cpdataCount,isotope,molFormula,averageMass,monoisotopicMass,multicomponent,percentAssays,pubchemCount,pubmedCount,qcLevel,qcLevelDesc,sourcesCount,stereo,totalAssays,toxcastSelect,iupacName,smiles,inchiString,inchiKey,hasStructureImage,relatedSubstanceCount,relatedStructureCount,endpointName,ac50,hitc,logAc50,scaledTop,top,bmad,maxMedVal,maxMedConc,_links
,,,DTXSID0027640,False,6915-15-7,7640.0,27640,Malic acid,16,16.0,0.0,C4H6O5,134.087,134.021523293,0,2.0,348.0,1981.0,1,"Level 1: Expert curated, highest confidence in accuracy and consistency of unique chemical identifiers",182,1.0,898,16/898,2-Hydroxybutanedioic acid,OC(CC(O)=O)C(O)=O,"InChI=1/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)
",BJEPYKJPYRNKOW-UHFFFAOYSA-N,True,1.0,1.0,NVS_ADME_hCYP19A1,,0,,,,1.41846923010393,0.607138476634368,0.301029995663981,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/61095762b2dd933befcce533'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/61095762b2dd933befcce533{?projection}', 'templated': True}}"
,,,DTXSID0027983,False,34590-94-8,,27983,Dipropylene glycol monomethyl ether,23,1461.0,,,,,0,2.0,,18.0,1,"Level 1: Expert curated, highest confidence in accuracy and consistency of unique chemical identifiers",176,,923,23/923,,COCC(C)OCC(C)O,,,False,2.0,2.0,NVS_ADME_hCYP19A1,,0,,,,1.41846923010393,3.94425931535898,-0.154901959985743,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/61095768b2dd933befccfbd6'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/61095768b2dd933befccfbd6{?projection}', 'templated': True}}"
,,,DTXSID0029210,False,1118-46-3,9210.0,29210,Butyltin trichloride,12,,0.0,C4H9Cl3Sn,282.18,281.879185,0,3.0,85.0,42.0,2,"Level 2: Expert curated, unique chemical identifiers confirmed using multiple public sources",91,0.0,431,12/431,Butyl(trichloro)stannane,CCCC[Sn](Cl)(Cl)Cl,"InChI=1S/C4H9.3ClH.Sn/c1-3-4-2;;;;/h1,3-4H2,2H3;3*1H;/q;;;;+3/p-3",YMLFYGFCXGNERH-UHFFFAOYSA-K,True,1.0,,NVS_ADME_hCYP19A1,9.391691571108709,0,0.972743821641507,1.17331946424039,23.4663892848078,1.41846923010393,19.5553244051489,1.30102999566398,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/6109576db2dd933befcd0d21'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/6109576db2dd933befcd0d21{?projection}', 'templated': True}}"
,,,DTXSID0032493,False,55219-65-3,12493.0,32493,Triadimenol,125,,0.0,C14H18ClN3O2,295.77,295.1087545,0,12.0,100.0,163.0,2,"Level 2: Expert curated, unique chemical identifiers confirmed using multiple public sources",157,1.0,1063,125/1063,"1-(4-Chlorophenoxy)-3,3-dimethyl-1-(1H-1,2,4-triazol-1-yl)butan-2-ol",CC(C)(C)C(O)C(OC1=CC=C(Cl)C=C1)N1C=NC=N1,"InChI=1/C14H18ClN3O2/c1-14(2,3)12(19)13(18-9-16-8-17-18)20-11-6-4-10(15)5-7-11/h4-9,12-13,19H,1-3H3
",BAZVSMNPJJMILC-UHFFFAOYSA-N,True,17.0,16.0,NVS_ADME_hCYP19A1,2.2145334229918068,1,0.345282239288365,4.227825987287095,84.5565197457419,1.41846923010393,78.1520751287489,1.30102999566398,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/61095773b2dd933befcd24f5'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/61095773b2dd933befcd24f5{?projection}', 'templated': True}}"
,,,DTXSID0032520,False,131860-33-8,12520.0,32520,Azoxystrobin,286,,0.0,C22H17N3O5,403.394,403.116820659,0,23.0,105.0,141.0,1,"Level 1: Expert curated, highest confidence in accuracy and consistency of unique chemical identifiers",166,0.0,1224,286/1224,Methyl (2E)-2-(2-{[6-(2-cyanophenoxy)pyrimidin-4-yl]oxy}phenyl)-3-methoxyprop-2-enoate,CO\C=C(\C(=O)OC)C1=CC=CC=C1OC1=CC(OC2=CC=CC=C2C#N)=NC=N1,"InChI=1S/C22H17N3O5/c1-27-13-17(22(26)28-2)16-8-4-6-10-19(16)30-21-11-20(24-14-25-21)29-18-9-5-3-7-15(18)12-23/h3-11,13-14H,1-2H3/b17-13+
",WFDXOXNFNRHQEC-GHRIWEEISA-N,True,9.0,6.0,NVS_ADME_hCYP19A1,3.719150163144013,0,0.570443713639495,0.433498714860043,8.66997429720086,1.41846923010393,8.14298697364435,0.845098040014257,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/61095775b2dd933befcd2d4c'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/61095775b2dd933befcd2d4c{?projection}', 'templated': True}}"
,,,DTXSID0032601,False,94361-06-5,12601.0,32601,Cyproconazole,118,1.0,0.0,C15H18ClN3O,291.78,291.1138399,0,12.0,101.0,28.0,1,"Level 1: Expert curated, highest confidence in accuracy and consistency of unique chemical identifiers",160,1.0,1013,118/1013,"2-(4-Chlorophenyl)-3-cyclopropyl-1-(1H-1,2,4-triazol-1-yl)butan-2-ol",CC(C1CC1)C(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1,"InChI=1/C15H18ClN3O/c1-11(12-2-3-12)15(20,8-19-10-17-9-18-19)13-4-6-14(16)7-5-13/h4-7,9-12,20H,2-3,8H2,1H3
",UFNOUKDBUJZYDE-UHFFFAOYSA-N,True,9.0,5.0,NVS_ADME_hCYP19A1,4.667493471551819,1,0.669083719171517,2.69099790626167,53.8199581252334,1.41846923010393,44.8499651081647,1.30102999566398,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/61095778b2dd933befcd39c2'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/61095778b2dd933befcd39c2{?projection}', 'templated': True}}"
,,,DTXSID0034300,False,135410-20-7,32422.0,34300,Acetamiprid,16,,0.0,C10H11ClN4,222.68,222.0672241,0,2.0,123.0,3.0,1,"Level 1: Expert curated, highest confidence in accuracy and consistency of unique chemical identifiers",141,0.0,966,16/966,(1E)-N-[(6-Chloropyridin-3-yl)methyl]-N'-cyano-N-methylethanimidamide,CN(CC1=CN=C(Cl)C=C1)C(\C)=N\C#N,"InChI=1S/C10H11ClN4/c1-8(14-7-12)15(2)6-9-3-4-10(11)13-5-9/h3-5H,6H2,1-2H3/b14-8+
",WCXDHFDTOYPNIE-RIYZIHGNSA-N,True,10.0,9.0,NVS_ADME_hCYP19A1,,0,,,,1.41846923010393,5.55555555555556,-0.698970004336019,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/61095782b2dd933befcd61e1'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/61095782b2dd933befcd61e1{?projection}', 'templated': True}}"
,,,DTXSID0034566,False,155569-91-8,,34566,Emamectin benzoate,473,,,,,,0,42.0,,95.0,1,"Level 1: Expert curated, highest confidence in accuracy and consistency of unique chemical identifiers",82,,1119,473/1119,,CC[C@H](C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(/C)\[C@@H](O[C@H]4C[C@H](OC)[C@@H](O[C@H]5C[C@H](OC)[C@@H]([NH2+]C)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C\6/CO[C@@H]7[C@H](O)C(=C[C@@H](C(=O)O3)[C@]67O)C)O2)C=C[C@@H]1C.[O-]C(=O)c8ccccc8,,,False,3.0,2.0,NVS_ADME_hCYP19A1,7.78984991595955,0,0.891529090368522,0.92858025446212,18.5716050892424,1.41846923010393,15.4763375756827,1.30102999566398,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/61095784b2dd933befcd6780'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/61095784b2dd933befcd6780{?projection}', 'templated': True}}"
,,,DTXSID0034695,False,8018-01-7,,34695,Mancozeb,291,7.0,,,,,0,23.0,,230.0,1,"Level 1: Expert curated, highest confidence in accuracy and consistency of unique chemical identifiers",98,,1269,291/1269,,[S-]C(=S)NCCNC1=S[Zn+2][SH-]1.[S-]C(=S)NCCNC2=S[Mn+2][SH-]2,,,False,8.0,6.0,NVS_ADME_hCYP19A1,3.890053525540398,0,0.589955577080697,0.7811634348962799,15.6232686979256,1.41846923010393,13.0193905817175,1.30102999566398,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/61095785b2dd933befcd6bf7'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/61095785b2dd933befcd6bf7{?projection}', 'templated': True}}"
,,,DTXSID0037495,False,1007-28-9,17495.0,37495,Deisopropylatrazine,33,,0.0,C5H8ClN5,173.6,173.046823,0,3.0,69.0,12.0,1,"Level 1: Expert curated, highest confidence in accuracy and consistency of unique chemical identifiers",136,0.0,999,33/999,"6-Chloro-N~2~-ethyl-1,3,5-triazine-2,4-diamine",CCNC1=NC(N)=NC(Cl)=N1,"InChI=1S/C5H8ClN5/c1-2-8-5-10-3(6)9-4(7)11-5/h2H2,1H3,(H3,7,8,9,10,11)
",IVENSCMCQBJAKW-UHFFFAOYSA-N,True,3.0,3.0,NVS_ADME_hCYP19A1,,0,,,,1.41846923010393,5.17731372791301,-1.09691001300806,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/6109578db2dd933befcd8cc1'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/6109578db2dd933befcd8cc1{?projection}', 'templated': True}}"
,,,DTXSID0039223,False,116-06-3,39.0,39223,Aldicarb,37,3.0,0.0,C7H14N2O2S,190.26,190.077598873,0,4.0,53.0,359.0,2,"Level 2: Expert curated, unique chemical identifiers confirmed using multiple public sources",198,0.0,989,37/989,"7,7-Dimethyl-4-oxa-8-thia-2,5-diazanon-5-en-3-one",CNC(=O)ON=CC(C)(C)SC,"InChI=1S/C7H14N2O2S/c1-7(2,12-4)5-9-11-6(10)8-3/h5H,1-4H3,(H,8,10)
",QGLZXHRNAYXIBU-UHFFFAOYSA-N,True,3.0,2.0,NVS_ADME_hCYP19A1,,0,,,,1.41846923010393,5.33382606553338,-1.09691001300806,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/61095793b2dd933befcda22c'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/61095793b2dd933befcda22c{?projection}', 'templated': True}}"
,,,DTXSID0041357,False,3025-30-7,21357.0,41357,"Ethyl (2E,4Z)-deca-2,4-dienoate",147,,0.0,C12H20O2,196.29,196.146329884,0,33.0,61.0,,2,"Level 2: Expert curated, unique chemical identifiers confirmed using multiple public sources",89,0.0,440,147/440,"Ethyl (2E,4Z)-deca-2,4-dienoate",CCCCC\C=C/C=C/C(=O)OCC,"InChI=1S/C12H20O2/c1-3-5-6-7-8-9-10-11-12(13)14-4-2/h8-11H,3-7H2,1-2H3/b9-8-,11-10+",OPCRGEVPIBLWAY-QNRZBPGKSA-N,True,,,NVS_ADME_hCYP19A1,12.98734924889287,1,1.11352051950622,3.05676581894022,61.1353163788044,1.41846923010393,50.9460973484377,1.30102999566398,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/6109579db2dd933befcdc91f'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/6109579db2dd933befcdc91f{?projection}', 'templated': True}}"
,,,DTXSID0041484,False,3681-71-8,21484.0,41484,(3Z)-3-Hexenyl acetate,2,84.0,0.0,C8H14O2,142.198,142.099379691,0,0.0,74.0,37.0,2,"Level 2: Expert curated, unique chemical identifiers confirmed using multiple public sources",111,0.0,431,2/431,(3Z)-Hex-3-en-1-yl acetate,CC\C=C/CCOC(C)=O,"InChI=1S/C8H14O2/c1-3-4-5-6-7-10-8(2)9/h4-5H,3,6-7H2,1-2H3/b5-4-",NPFVOOAXDOBMCE-PLNGDYQASA-N,True,1.0,1.0,NVS_ADME_hCYP19A1,,0,,,,1.41846923010393,10.7307357151749,-0.698970004336019,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/6109579eb2dd933befcdcdfb'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/6109579eb2dd933befcdcdfb{?projection}', 'templated': True}}"
,,,DTXSID0047325,False,NOCAS_47325,27325.0,47325,SB413217A,123,,0.0,C30H36ClFN4O2,539.09,538.2510823,1,13.0,8.0,,2,"Level 2: Expert curated, unique chemical identifiers confirmed using multiple public sources",22,1.0,935,123/935,"(2E)-3-(4-Fluorophenyl)-N-(4-{2-[7-(5-methyl-1,2,4-oxadiazol-3-yl)-1,2,4,5-tetrahydro-3H-3-benzazepin-3-yl]ethyl}cyclohexyl)prop-2-enamide--hydrogen chloride (1/1)",Cl.CC1=NC(=NO1)C1=CC2=C(CCN(CCC3CCC(CC3)NC(=O)\C=C\C3=CC=C(F)C=C3)CC2)C=C1,"InChI=1S/C30H35FN4O2.ClH/c1-21-32-30(34-37-21)26-8-7-24-15-18-35(19-16-25(24)20-26)17-14-23-4-11-28(12-5-23)33-29(36)13-6-22-2-9-27(31)10-3-22;/h2-3,6-10,13,20,23,28H,4-5,11-12,14-19H2,1H3,(H,33,36);1H/b13-6+;",ALRFQTSUTVIUOX-AWFSDRIXSA-N,True,,,NVS_ADME_hCYP19A1,3.163905362036765,0,0.500223484509614,0.99995214248966,19.9990428497932,1.41846923010393,17.1342017570433,0.954242509439325,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/610957e7b2dd933befceec3a'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/610957e7b2dd933befceec3a{?projection}', 'templated': True}}"
,,,DTXSID0047533,False,89-04-3,27533.0,47533,Tri-n-octyl trimellitate,27,,0.0,C33H54O6,546.789,546.392039459,0,3.0,60.0,10.0,2,"Level 2: Expert curated, unique chemical identifiers confirmed using multiple public sources",86,0.0,868,27/868,"Trioctyl benzene-1,2,4-tricarboxylate",CCCCCCCCOC(=O)C1=CC=C(C(=O)OCCCCCCCC)C(=C1)C(=O)OCCCCCCCC,"InChI=1S/C33H54O6/c1-4-7-10-13-16-19-24-37-31(34)28-22-23-29(32(35)38-25-20-17-14-11-8-5-2)30(27-28)33(36)39-26-21-18-15-12-9-6-3/h22-23,27H,4-21,24-26H2,1-3H3
",JNXDCMUUZNIWPQ-UHFFFAOYSA-N,True,,,NVS_ADME_hCYP19A1,,0,,,,1.41846923010393,4.74671899914142,1.30102999566398,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/610957f0b2dd933befcf0c8c'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/610957f0b2dd933befcf0c8c{?projection}', 'templated': True}}"
,,,DTXSID0047957,False,1219-38-1,27933.0,47957,Octylparaben,163,,0.0,C15H22O3,250.338,250.156894568,0,33.0,76.0,,2,"Level 2: Expert curated, unique chemical identifiers confirmed using multiple public sources",55,0.0,501,163/501,Octyl 4-hydroxybenzoate,CCCCCCCCOC(=O)C1=CC=C(O)C=C1,"InChI=1S/C15H22O3/c1-2-3-4-5-6-7-12-18-15(17)13-8-10-14(16)11-9-13/h8-11,16H,2-7,12H2,1H3",RIKCMEDSBFQFAL-UHFFFAOYSA-N,True,1.0,,NVS_ADME_hCYP19A1,9.902756718480829,1,0.995756109846789,4.830387568081285,96.6077513616257,1.41846923010393,81.0033611353168,1.30102999566398,"{'self': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/610957fbb2dd933befcf39fa'}, 'assay-list-detail': {'href': 'http://ccte-api-ccd.epa.gov/ccdapp2/assay-list-details/610957fbb2dd933befcf39fa{?projection}', 'templated': True}}"
